MemberInternalID,BranchID,Recency,Frequency,Monetary,RScore,FScore,MScore,RFMScore,RCategory,FCategory,MCategory,Segmentation,AOV,Branch_Name,Age,isCheating
23404,13,1043,1,75000.0,33,0.0,1.0112586799703365,11.33708622665678,Low,Low,Low,Lost,75000.0,Margorejo,26.0,1
23404,13,1024,2,770000.0,33,1.4285714285714286,10.382255781028787,14.936942403200073,Low,Medium,Medium,Hibernating,385000.0,Margorejo,26.0,1
23404,13,1061,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,1003,1,110000.0,33,0.0,1.4831793972898266,11.49439313242994,Low,Low,Low,Lost,110000.0,Margorejo,26.0,1
23404,13,1035,2,205000.0,33,1.4285714285714286,2.7641070585855863,12.397559495719008,Low,Medium,Medium,Hibernating,102500.0,Margorejo,26.0,1
23404,2,934,2,245000.0,33,1.4285714285714286,3.303445021236432,12.57733881660262,Low,Medium,Medium,Hibernating,122500.0,Intro,26.0,1
23404,13,1045,1,155000.0,33,0.0,2.0899346052720285,11.69664486842401,Low,Low,Medium,Hibernating,155000.0,Margorejo,26.0,1
23404,13,1045,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,1037,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,1137,1,75000.0,33,0.0,1.0112586799703365,11.33708622665678,Low,Low,Low,Lost,75000.0,Margorejo,26.0,1
23404,2,934,1,110000.0,33,0.0,1.4831793972898266,11.49439313242994,Low,Low,Low,Lost,110000.0,Intro,26.0,1
23404,2,927,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Intro,26.0,1
23404,13,1026,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,1010,1,75000.0,33,0.0,1.0112586799703365,11.33708622665678,Low,Low,Low,Lost,75000.0,Margorejo,26.0,1
23404,13,1054,3,445000.0,33,2.857142857142857,6.000134834490662,13.952425897211173,Low,Medium,Medium,Hibernating,148333.33333333334,Margorejo,26.0,1
23404,13,1023,2,235000.0,33,1.4285714285714286,3.1686105305737207,12.532393986381718,Low,Medium,Medium,Hibernating,117500.0,Margorejo,26.0,1
23404,13,996,2,205000.0,33,1.4285714285714286,2.7641070585855863,12.397559495719008,Low,Medium,Medium,Hibernating,102500.0,Margorejo,26.0,1
23404,13,1136,1,110000.0,33,0.0,1.4831793972898266,11.49439313242994,Low,Low,Low,Lost,110000.0,Margorejo,26.0,1
23404,13,986,1,75000.0,33,0.0,1.0112586799703365,11.33708622665678,Low,Low,Low,Lost,75000.0,Margorejo,26.0,1
23404,13,1019,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,1058,2,190000.0,33,1.4285714285714286,2.561855322591519,12.33014225038765,Low,Medium,Medium,Hibernating,95000.0,Margorejo,26.0,1
23404,13,1012,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,1018,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,2,919,2,255000.0,33,1.4285714285714286,3.438279511899144,12.622283646823526,Low,Medium,Medium,Hibernating,127500.0,Intro,26.0,1
23404,13,992,1,85000.0,33,0.0,1.146093170633048,11.382031056877684,Low,Low,Low,Lost,85000.0,Margorejo,26.0,1
23404,2,1002,1,110000.0,33,0.0,1.4831793972898266,11.49439313242994,Low,Low,Low,Lost,110000.0,Intro,26.0,1
23404,13,999,2,205000.0,33,1.4285714285714286,2.7641070585855863,12.397559495719008,Low,Medium,Medium,Hibernating,102500.0,Margorejo,26.0,1
23404,13,1050,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,1156,1,110000.0,33,0.0,1.4831793972898266,11.49439313242994,Low,Low,Low,Lost,110000.0,Margorejo,26.0,1
23404,13,1050,3,280000.0,33,2.857142857142857,3.7753657385559225,13.210836198566255,Low,Medium,Medium,Hibernating,93333.33333333331,Margorejo,26.0,1
23404,13,1065,1,110000.0,33,0.0,1.4831793972898266,11.49439313242994,Low,Low,Low,Lost,110000.0,Margorejo,26.0,1
23404,13,1147,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,1041,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,1005,1,110000.0,33,0.0,1.4831793972898266,11.49439313242994,Low,Low,Low,Lost,110000.0,Margorejo,26.0,1
23404,13,1156,1,110000.0,33,0.0,1.4831793972898266,11.49439313242994,Low,Low,Low,Lost,110000.0,Margorejo,26.0,1
23404,13,1039,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,1180,1,75000.0,33,0.0,1.0112586799703365,11.33708622665678,Low,Low,Low,Lost,75000.0,Margorejo,26.0,1
23404,13,1064,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,978,3,300000.0,33,2.857142857142857,4.045034719881346,13.300725859008066,Low,Medium,Medium,Hibernating,100000.0,Margorejo,26.0,1
23404,13,1035,1,110000.0,33,0.0,1.4831793972898266,11.49439313242994,Low,Low,Low,Lost,110000.0,Margorejo,26.0,1
23404,13,1061,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,1166,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,997,2,160000.0,33,1.4285714285714286,2.1573518506033844,12.19530775972494,Low,Medium,Medium,Hibernating,80000.0,Margorejo,26.0,1
23404,13,1184,1,75000.0,33,0.0,1.0112586799703365,11.33708622665678,Low,Low,Low,Lost,75000.0,Margorejo,26.0,1
23404,13,1170,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,1165,1,75000.0,33,0.0,1.0112586799703365,11.33708622665678,Low,Low,Low,Lost,75000.0,Margorejo,26.0,1
23404,13,1058,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,1045,1,75000.0,33,0.0,1.0112586799703365,11.33708622665678,Low,Low,Low,Lost,75000.0,Margorejo,26.0,1
23404,13,1040,1,75000.0,33,0.0,1.0112586799703365,11.33708622665678,Low,Low,Low,Lost,75000.0,Margorejo,26.0,1
23404,13,1054,1,75000.0,33,0.0,1.0112586799703365,11.33708622665678,Low,Low,Low,Lost,75000.0,Margorejo,26.0,1
23404,13,1145,1,120000.0,33,0.0,1.6180138879525383,11.539337962650846,Low,Low,Low,Lost,120000.0,Margorejo,26.0,1
23404,13,1051,1,75000.0,33,0.0,1.0112586799703365,11.33708622665678,Low,Low,Low,Lost,75000.0,Margorejo,26.0,1
23404,13,1033,1,120000.0,33,0.0,1.6180138879525383,11.539337962650846,Low,Low,Low,Lost,120000.0,Margorejo,26.0,1
23404,13,1144,2,260000.0,33,1.4285714285714286,3.5056967572305,12.644756061933975,Low,Medium,Medium,Hibernating,130000.0,Margorejo,26.0,1
23404,13,1173,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,1011,1,75000.0,33,0.0,1.0112586799703365,11.33708622665678,Low,Low,Low,Lost,75000.0,Margorejo,26.0,1
23404,13,1031,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,1009,1,75000.0,33,0.0,1.0112586799703365,11.33708622665678,Low,Low,Low,Lost,75000.0,Margorejo,26.0,1
23404,13,1051,2,185000.0,33,1.4285714285714286,2.494438077260163,12.307669835277196,Low,Medium,Medium,Hibernating,92500.0,Margorejo,26.0,1
23404,13,989,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,1018,1,150000.0,33,0.0,2.022517359940673,11.674172453313558,Low,Low,Medium,Hibernating,150000.0,Margorejo,26.0,1
23404,10,930,1,115000.0,33,0.0,1.5505966426211826,11.516865547540393,Low,Low,Low,Lost,115000.0,Bukit Darmo Golf,26.0,1
23404,13,1163,1,110000.0,33,0.0,1.4831793972898266,11.49439313242994,Low,Low,Low,Lost,110000.0,Margorejo,26.0,1
23404,13,1184,1,110000.0,33,0.0,1.4831793972898266,11.49439313242994,Low,Low,Low,Lost,110000.0,Margorejo,26.0,1
23404,13,1045,1,75000.0,33,0.0,1.0112586799703365,11.33708622665678,Low,Low,Low,Lost,75000.0,Margorejo,26.0,1
23404,13,1033,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,1094,1,75000.0,33,0.0,1.0112586799703365,11.33708622665678,Low,Low,Low,Lost,75000.0,Margorejo,26.0,1
23404,13,1038,1,75000.0,33,0.0,1.0112586799703365,11.33708622665678,Low,Low,Low,Lost,75000.0,Margorejo,26.0,1
23404,13,1022,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,1024,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,1019,2,190000.0,33,1.4285714285714286,2.561855322591519,12.33014225038765,Low,Medium,Medium,Hibernating,95000.0,Margorejo,26.0,1
23404,13,1166,1,75000.0,33,0.0,1.0112586799703365,11.33708622665678,Low,Low,Low,Lost,75000.0,Margorejo,26.0,1
23404,13,1156,1,110000.0,33,0.0,1.4831793972898266,11.49439313242994,Low,Low,Low,Lost,110000.0,Margorejo,26.0,1
23404,13,1174,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,1014,1,75000.0,33,0.0,1.0112586799703365,11.33708622665678,Low,Low,Low,Lost,75000.0,Margorejo,26.0,1
23404,13,1065,1,75000.0,33,0.0,1.0112586799703365,11.33708622665678,Low,Low,Low,Lost,75000.0,Margorejo,26.0,1
23404,13,1156,1,125000.0,33,0.0,1.685431133283894,11.561810377761295,Low,Low,Low,Lost,125000.0,Margorejo,26.0,1
23404,13,1041,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,994,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,1035,1,75000.0,33,0.0,1.0112586799703365,11.33708622665678,Low,Low,Low,Lost,75000.0,Margorejo,26.0,1
23404,13,1047,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,1038,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,1035,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,1127,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,2,939,24,3205000.0,33,32.857142857142854,43.21445425739904,36.35719903818063,Low,High,High,Can't Lose Them,133541.66666666666,Intro,26.0,1
23404,13,1068,1,75000.0,33,0.0,1.0112586799703365,11.33708622665678,Low,Low,Low,Lost,75000.0,Margorejo,26.0,1
23404,13,1171,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,1068,1,220000.0,33,0.0,2.966358794579653,11.988786264859884,Low,Low,Medium,Hibernating,220000.0,Margorejo,26.0,1
23404,13,1163,3,325000.0,33,2.857142857142857,4.382120946538125,13.413087934560323,Low,Medium,Medium,Hibernating,108333.33333333331,Margorejo,26.0,1
23404,13,1064,1,105000.0,33,0.0,1.4157621519584709,11.47192071731949,Low,Low,Low,Lost,105000.0,Margorejo,26.0,1
23404,13,1031,1,110000.0,33,0.0,1.4831793972898266,11.49439313242994,Low,Low,Low,Lost,110000.0,Margorejo,26.0,1
23404,13,1139,2,265000.0,33,1.4285714285714286,3.573114002561855,12.667228477044429,Low,Medium,Medium,Hibernating,132500.0,Margorejo,26.0,1
23404,13,1051,1,75000.0,33,0.0,1.0112586799703365,11.33708622665678,Low,Low,Low,Lost,75000.0,Margorejo,26.0,1
23404,13,1054,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,1170,1,75000.0,33,0.0,1.0112586799703365,11.33708622665678,Low,Low,Low,Lost,75000.0,Margorejo,26.0,1
23404,13,1035,1,150000.0,33,0.0,2.022517359940673,11.674172453313558,Low,Low,Medium,Hibernating,150000.0,Margorejo,26.0,1
23404,13,1019,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,1068,2,170000.0,33,1.4285714285714286,2.292186341266096,12.24025258994584,Low,Medium,Medium,Hibernating,85000.0,Margorejo,26.0,1
23404,13,1143,2,220000.0,33,1.4285714285714286,2.966358794579653,12.464976741050362,Low,Medium,Medium,Hibernating,110000.0,Margorejo,26.0,1
23404,13,1029,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,1174,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,2,1030,1,75000.0,33,0.0,1.0112586799703365,11.33708622665678,Low,Low,Low,Lost,75000.0,Intro,26.0,1
23404,13,1045,1,110000.0,33,0.0,1.4831793972898266,11.49439313242994,Low,Low,Low,Lost,110000.0,Margorejo,26.0,1
23404,13,1035,1,110000.0,33,0.0,1.4831793972898266,11.49439313242994,Low,Low,Low,Lost,110000.0,Margorejo,26.0,1
23404,13,1046,1,75000.0,33,0.0,1.0112586799703365,11.33708622665678,Low,Low,Low,Lost,75000.0,Margorejo,26.0,1
23404,13,1040,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,1016,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,993,2,205000.0,33,1.4285714285714286,2.7641070585855863,12.397559495719008,Low,Medium,Medium,Hibernating,102500.0,Margorejo,26.0,1
23404,13,1021,2,665000.0,33,1.4285714285714286,8.966493629070316,14.46502168588058,Low,Medium,Medium,Hibernating,332500.0,Margorejo,26.0,1
23404,13,1124,1,110000.0,33,0.0,1.4831793972898266,11.49439313242994,Low,Low,Low,Lost,110000.0,Margorejo,26.0,1
23404,13,1061,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,2,934,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Intro,26.0,1
23404,13,1039,3,390000.0,33,2.857142857142857,5.258545135845749,13.705229330996202,Low,Medium,Medium,Hibernating,130000.0,Margorejo,26.0,1
23404,2,926,1,115000.0,33,0.0,1.5505966426211826,11.516865547540393,Low,Low,Low,Lost,115000.0,Intro,26.0,1
23404,13,1212,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,1039,1,110000.0,33,0.0,1.4831793972898266,11.49439313242994,Low,Low,Low,Lost,110000.0,Margorejo,26.0,1
23404,13,1139,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,1045,1,75000.0,33,0.0,1.0112586799703365,11.33708622665678,Low,Low,Low,Lost,75000.0,Margorejo,26.0,1
23404,13,1045,2,340000.0,33,1.4285714285714286,4.584372682532192,13.004314703701208,Low,Medium,Medium,Hibernating,170000.0,Margorejo,26.0,1
23404,13,1065,1,85000.0,33,0.0,1.146093170633048,11.382031056877684,Low,Low,Low,Lost,85000.0,Margorejo,26.0,1
23404,13,1050,2,205000.0,33,1.4285714285714286,2.7641070585855863,12.397559495719008,Low,Medium,Medium,Hibernating,102500.0,Margorejo,26.0,1
23404,13,986,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,1165,1,500000.0,33,0.0,6.741724533135576,13.24724151104519,Low,Low,Medium,Hibernating,500000.0,Margorejo,26.0,1
23404,13,1170,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,1035,1,110000.0,33,0.0,1.4831793972898266,11.49439313242994,Low,Low,Low,Lost,110000.0,Margorejo,26.0,1
23404,13,1033,1,225000.0,33,0.0,3.033776039911009,12.011258679970338,Low,Low,Medium,Hibernating,225000.0,Margorejo,26.0,1
23404,13,1064,1,110000.0,33,0.0,1.4831793972898266,11.49439313242994,Low,Low,Low,Lost,110000.0,Margorejo,26.0,1
23404,13,1170,2,205000.0,33,1.4285714285714286,2.7641070585855863,12.397559495719008,Low,Medium,Medium,Hibernating,102500.0,Margorejo,26.0,1
23404,13,1166,1,110000.0,33,0.0,1.4831793972898266,11.49439313242994,Low,Low,Low,Lost,110000.0,Margorejo,26.0,1
23404,13,1017,1,75000.0,33,0.0,1.0112586799703365,11.33708622665678,Low,Low,Low,Lost,75000.0,Margorejo,26.0,1
23404,13,1019,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,1020,1,75000.0,33,0.0,1.0112586799703365,11.33708622665678,Low,Low,Low,Lost,75000.0,Margorejo,26.0,1
23404,13,1158,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,1164,1,110000.0,33,0.0,1.4831793972898266,11.49439313242994,Low,Low,Low,Lost,110000.0,Margorejo,26.0,1
23404,13,1146,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,1039,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,1212,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,1009,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,1035,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,996,2,185000.0,33,1.4285714285714286,2.494438077260163,12.307669835277196,Low,Medium,Medium,Hibernating,92500.0,Margorejo,26.0,1
23404,13,1029,3,345000.0,33,2.857142857142857,4.651789927863548,13.502977595002134,Low,Medium,Medium,Hibernating,115000.0,Margorejo,26.0,1
23404,13,1040,1,75000.0,33,0.0,1.0112586799703365,11.33708622665678,Low,Low,Low,Lost,75000.0,Margorejo,26.0,1
23404,13,1004,28,2692500.0,33,38.57142857142858,36.30418661093508,35.95853839412122,Low,High,High,Can't Lose Them,96160.71428571428,Margorejo,26.0,1
23404,13,1035,2,165000.0,33,1.4285714285714286,2.22476909593474,12.21778017483539,Low,Medium,Medium,Hibernating,82500.0,Margorejo,26.0,1
23404,13,1033,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,986,1,75000.0,33,0.0,1.0112586799703365,11.33708622665678,Low,Low,Low,Lost,75000.0,Margorejo,26.0,1
23404,13,1213,2,165000.0,33,1.4285714285714286,2.22476909593474,12.21778017483539,Low,Medium,Medium,Hibernating,82500.0,Margorejo,26.0,1
23404,13,1061,1,110000.0,33,0.0,1.4831793972898266,11.49439313242994,Low,Low,Low,Lost,110000.0,Margorejo,26.0,1
23404,13,1060,1,75000.0,33,0.0,1.0112586799703365,11.33708622665678,Low,Low,Low,Lost,75000.0,Margorejo,26.0,1
23404,13,1021,1,110000.0,33,0.0,1.4831793972898266,11.49439313242994,Low,Low,Low,Lost,110000.0,Margorejo,26.0,1
23404,13,1010,3,315000.0,33,2.857142857142857,4.247286455875413,13.368143104339422,Low,Medium,Medium,Hibernating,105000.0,Margorejo,26.0,1
23404,13,1045,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,1081,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,1039,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,984,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,2,917,1,115000.0,33,0.0,1.5505966426211826,11.516865547540393,Low,Low,Low,Lost,115000.0,Intro,26.0,1
23404,13,1175,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,1050,2,310000.0,33,1.4285714285714286,4.179869210544057,12.869480213038496,Low,Medium,Medium,Hibernating,155000.0,Margorejo,26.0,1
23404,13,1068,1,110000.0,33,0.0,1.4831793972898266,11.49439313242994,Low,Low,Low,Lost,110000.0,Margorejo,26.0,1
23404,13,1012,1,75000.0,33,0.0,1.0112586799703365,11.33708622665678,Low,Low,Low,Lost,75000.0,Margorejo,26.0,1
23404,13,1029,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,1071,1,175000.0,33,0.0,2.3596035865974514,11.786534528865817,Low,Low,Medium,Hibernating,175000.0,Margorejo,26.0,1
23404,13,1167,1,110000.0,33,0.0,1.4831793972898266,11.49439313242994,Low,Low,Low,Lost,110000.0,Margorejo,26.0,1
23404,13,1012,3,280000.0,33,2.857142857142857,3.7753657385559225,13.210836198566255,Low,Medium,Medium,Hibernating,93333.33333333331,Margorejo,26.0,1
23404,13,1029,1,155000.0,33,0.0,2.0899346052720285,11.69664486842401,Low,Low,Medium,Hibernating,155000.0,Margorejo,26.0,1
23404,13,1057,1,75000.0,33,0.0,1.0112586799703365,11.33708622665678,Low,Low,Low,Lost,75000.0,Margorejo,26.0,1
23404,13,1156,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,26.0,1
23404,13,997,2,170000.0,33,1.4285714285714286,2.292186341266096,12.24025258994584,Low,Medium,Medium,Hibernating,85000.0,Margorejo,26.0,1
23404,13,1035,1,110000.0,33,0.0,1.4831793972898266,11.49439313242994,Low,Low,Low,Lost,110000.0,Margorejo,26.0,1
23404,13,1061,2,190000.0,33,1.4285714285714286,2.561855322591519,12.33014225038765,Low,Medium,Medium,Hibernating,95000.0,Margorejo,26.0,1
23404,13,1045,1,75000.0,33,0.0,1.0112586799703365,11.33708622665678,Low,Low,Low,Lost,75000.0,Margorejo,26.0,1
23404,13,986,1,75000.0,33,0.0,1.0112586799703365,11.33708622665678,Low,Low,Low,Lost,75000.0,Margorejo,26.0,1
23404,13,1046,1,240000.0,33,0.0,3.2360277759050766,12.078675925301694,Low,Low,Medium,Hibernating,240000.0,Margorejo,26.0,1
23404,13,1143,1,110000.0,33,0.0,1.4831793972898266,11.49439313242994,Low,Low,Low,Lost,110000.0,Margorejo,26.0,1
23404,13,1045,2,220000.0,33,1.4285714285714286,2.966358794579653,12.464976741050362,Low,Medium,Medium,Hibernating,110000.0,Margorejo,26.0,1
23404,13,1058,1,225000.0,33,0.0,3.033776039911009,12.011258679970338,Low,Low,Medium,Hibernating,225000.0,Margorejo,26.0,1
23404,13,1064,1,140000.0,33,0.0,1.8876828692779613,11.629227623092651,Low,Low,Medium,Hibernating,140000.0,Margorejo,26.0,1
